start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170575425400087,170575425416305,170575425426796,170575425428458,170575425434892,170575425434949,265650,93825434198544,4375639744,7,2732,1151,1474
170575433758711,170575433781591,170575433793263,170575433796103,170575433807332,170575433807394,265650,93825434198544,4375639744,7,2732,1151,1475
170575442100996,170575442117709,170575442128861,170575442130501,170575442137646,170575442137819,265650,93825434198544,4375639744,7,2732,1151,1476
170575450418957,170575450441552,170575450453397,170575450455937,170575450465189,170575450465246,265650,93825434198544,4375639744,7,2732,1151,1477
170575458762336,170575458781893,170575458793503,170575458795727,170575458804491,170575458804598,265650,93825434198544,4375639744,7,2732,1151,1478
170575467112763,170575467128513,170575467139340,170575467141508,170575467146513,170575467146573,265650,93825434198544,4375639744,7,2732,1151,1479
170575475462068,170575475484029,170575475495294,170575475497156,170575475503670,170575475503734,265650,93825434198544,4375639744,7,2732,1151,1480
170575483740257,170575483756955,170575483767442,170575483769147,170575483777609,170575483777699,265650,93825434198544,4375639744,7,2732,1151,1481
170575492090764,170575492111162,170575492122771,170575492125246,170575492131634,170575492131738,265650,93825434198544,4375639744,7,2732,1151,1482
170575500419806,170575500438141,170575500448841,170575500450906,170575500459799,170575500459871,265650,93825434198544,4375639744,7,2732,1151,1483
170575508793493,170575508810645,170575508821177,170575508823497,170575508833465,170575508833532,265650,93825434198544,4375639744,7,2732,1151,1484
170575517073783,170575517090303,170575517100660,170575517102577,170575517109917,170575517109985,265650,93825434198544,4375639744,7,2732,1151,1485
170575525475908,170575525499733,170575525511304,170575525514174,170575525523241,170575525523310,265650,93825434198544,4375639744,7,2732,1151,1486
170575533744453,170575533761091,170575533771845,170575533773828,170575533780427,170575533780530,265650,93825434198544,4375639744,7,2732,1151,1487
170575542061220,170575542078294,170575542089173,170575542091173,170575542097737,170575542097834,265650,93825434198544,4375639744,7,2732,1151,1488
170575550441574,170575550463462,170575550476291,170575550479166,170575550488969,170575550489060,265650,93825434198544,4375639744,7,2732,1151,1489
170575558757127,170575558774508,170575558785881,170575558787960,170575558797505,170575558797586,265650,93825434198544,4375639744,7,2732,1151,1490
170575567090460,170575567110764,170575567122324,170575567124883,170575567133043,170575567133152,265650,93825434198544,4375639744,7,2732,1151,1491
170575575460827,170575575478121,170575575489545,170575575491604,170575575497157,170575575497232,265650,93825434198544,4375639744,7,2732,1151,1492
170575583749333,170575583766263,170575583777451,170575583779564,170575583786774,170575583786851,265650,93825434198544,4375639744,7,2732,1151,1493
170575592071473,170575592087594,170575592097965,170575592100055,170575592105228,170575592105282,265650,93825434198544,4375639744,7,2732,1151,1494
170575600513201,170575600535861,170575600548342,170575600551687,170575600563538,170575600563643,265650,93825434198544,4375639744,7,2732,1151,1495
170575608773257,170575608792537,170575608803566,170575608806243,170575608816716,170575608816774,265650,93825434198544,4375639744,7,2732,1151,1496
170575617057438,170575617074077,170575617085261,170575617087350,170575617092639,170575617092725,265650,93825434198544,4375639744,7,2732,1151,1497
170575625422616,170575625440412,170575625451629,170575625453797,170575625461022,170575625461206,265650,93825434198544,4375639744,7,2732,1151,1498
