frame,epoch,capture_ms,mean_luma,dark_fraction
256,1789846307.673331,6.685,85.106,0.000067
257,1789846307.724628,7.883,85.106,0.000067
258,1789846307.774645,7.767,85.106,0.000067
259,1789846307.824827,7.891,85.106,0.000067
260,1789846307.874779,7.734,85.106,0.000067
261,1789846307.925199,8.068,85.106,0.000067
262,1789846307.974959,7.750,85.106,0.000067
263,1789846308.025312,8.088,85.106,0.000067
264,1789846308.075082,7.800,85.106,0.000067
265,1789846308.125142,7.802,85.106,0.000067
266,1789846308.175229,7.828,85.106,0.000067
267,1789846308.225401,7.938,85.106,0.000067
268,1789846308.275240,7.698,85.106,0.000067
269,1789846308.325474,7.796,85.106,0.000067
270,1789846308.375502,7.730,85.106,0.000067
271,1789846308.425951,8.092,85.106,0.000067
272,1789846308.475710,7.757,85.106,0.000067
273,1789846308.526142,8.052,85.106,0.000067
274,1789846308.575858,7.711,85.106,0.000067
275,1789846308.625968,7.760,85.106,0.000067
276,1789846308.675957,7.692,85.106,0.000067
277,1789846308.726339,8.013,85.106,0.000067
278,1789846308.776257,7.845,85.106,0.000067
279,1789846308.826471,8.002,85.106,0.000067
