os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,Intel Core Ultra 7 355,Intel(R) Graphics (PTL),32351840,7.2.5-3-omarchy,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
120.248,8.31611,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,981428419
119.241,8.38635,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,989815269
120.433,8.30334,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,998118917
119.798,8.3474,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,1006466539
120.592,8.29241,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,1014762547
119.156,8.39233,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1023151820
120.886,8.27226,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1031424776
118.785,8.41857,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1039844339
121.077,8.25922,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1048103468
120.052,8.32975,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1056433330
120.01,8.33264,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1064766441
119.223,8.38765,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1073155188
120.483,8.29995,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1081455056
119.16,8.39205,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1089847575
120.623,8.29026,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1098138256
120.222,8.31798,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1106456814
119.664,8.3567,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1114813472
119.239,8.38654,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1123200574
121.187,8.25168,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1131452910
119.838,8.34462,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1139797377
117.798,8.48911,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1148286403
122.167,8.18553,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1156471929
120.802,8.27802,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1164750175
119.092,8.39686,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1173146999
121.35,8.24063,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1181387784
118.813,8.41662,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1189804445
121.095,8.25795,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1198062561
120.1,8.32641,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1206389186
117.683,8.49739,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1214886687
121.361,8.23986,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1223126780
120.716,8.28389,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1231410657
118.042,8.47159,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1239882627
119.416,8.3741,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1248256729
120.198,8.31959,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1256576366
119.301,8.38219,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1264961386
122.275,8.17831,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1273138350
121.354,8.24035,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1281378586
119.6,8.3612,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1289739878
117.217,8.53117,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1298271881
123.317,8.10916,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1306380583
118.842,8.41456,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1314795350
118.834,8.41507,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1323211037
122.088,8.19083,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1331401718
119.412,8.37436,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1339776520
120.226,8.31764,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1348093948
120.478,8.30027,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1356394464
117.131,8.53741,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1364932173
122.181,8.18459,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1373116917
120.455,8.30187,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1381418911
